PERMNO,date,MSFT,CRSPVWRET
10107,20051003,-0.008939,0.000359
10107,20051004,-0.020392,-0.009659
10107,20051005,-0.01241,-0.016797
10107,20051006,0.002432,-0.006278
10107,20051007,-0.005661,0.004763
10107,20051010,-0.005287,-0.007354
10107,20051011,-0.002044,-0.00266
10107,20051012,-0.004506,-0.008149
10107,20051013,0.011934,-0.002073
10107,20051014,0.003253,0.009479
10107,20051017,-0.005675,0.003384
10107,20051018,0.001631,-0.010903
10107,20051019,0.021164,0.014065
10107,20051020,-0.011957,-0.014752
10107,20051021,-0.000403,0.003546
10107,20051024,0.012914,0.016991
10107,20051025,-0.002789,-0.002063
10107,20051026,0.0032,-0.004559
10107,20051027,-0.010358,-0.012109
10107,20051028,0.027364,0.015056
10107,20051031,0.006659,0.009498
10107,20051101,0.010117,-0.002208
10107,20051102,0.01926,0.01203
10107,20051103,-0.000756,0.004217
10107,20051104,0.008321,-0.000369
10107,20051107,0.013128,0.002347
10107,20051108,0.001462,-0.003363
10107,20051109,-0.003309,0.001959
10107,20051110,0.004822,0.006975
10107,20051111,0.007014,0.003481
10107,20051114,0.002566,-0.000808
10107,20051115,0.008409,-0.004674
10107,20051116,0.008727,0.001544
10107,20051117,0.008291,0.01069
10107,20051118,0.003575,0.004056
10107,20051121,0.003206,0.006446
10107,20051122,-0.008878,0.005483
10107,20051123,0.000358,0.003323
10107,20051125,-0.005731,0.002472
10107,20051128,-0.00036,-0.009953
10107,20051129,-0.002523,0.000318
10107,20051130,0,-0.00412
10107,20051201,0.007587,0.013266
10107,20051202,0.004303,0.001039
10107,20051205,-0.005712,-0.002597
10107,20051206,-0.005745,0.001563
10107,20051207,0.002167,-0.004391
10107,20051208,-0.002162,0.000351
10107,20051209,0.000722,0.002604
10107,20051212,-0.009383,0.001395
10107,20051213,-0.011654,0.004149
10107,20051214,-0.001478,0.003031
10107,20051215,-0.006275,-0.002831
10107,20051216,-0.000743,-0.002415
10107,20051219,-0.002602,-0.007145
10107,20051220,0.001118,0.000023
10107,20051221,-0.00484,0.003791
10107,20051222,-0.005238,0.004622
10107,20051223,0.00188,0.000984
10107,20051227,-0.006757,-0.009809
10107,20051228,-0.002645,0.002854
10107,20051229,-0.004547,-0.002344
10107,20051230,-0.004568,-0.004415
10107,20060103,0.026386,0.016406
10107,20060104,0.004843,0.005523
10107,20060105,0.000742,-0.000334
10107,20060106,-0.002964,0.009805
10107,20060109,-0.001858,0.004312
10107,20060110,0.005212,0.000989
10107,20060111,0.010741,0.003204
10107,20060112,-0.005497,-0.006278
10107,20060113,0.001842,0.001439
10107,20060117,-0.007356,-0.003421
10107,20060118,-0.005928,-0.004248
10107,20060119,0.007082,0.007658
10107,20060120,-0.022576,-0.015943
10107,20060123,-0.002272,0.00315
10107,20060124,-0.002657,0.004175
10107,20060125,0.004566,-0.002227
10107,20060126,0.003788,0.008213
10107,20060127,0.048679,0.007056
10107,20060130,0.007557,0.001837
10107,20060131,0.005357,-0.001529
10107,20060201,-0.003908,0.001468
10107,20060202,-0.012839,-0.008453
10107,20060203,-0.005058,-0.004871
10107,20060206,-0.013435,0.002139
10107,20060207,-0.008465,-0.01021
10107,20060208,-0.001114,0.006765
10107,20060209,-0.00929,-0.001717
10107,20060210,0.001125,0.000948
10107,20060213,-0.01124,-0.004783
10107,20060214,0.009852,0.009486
10107,20060215,0.012007,0.003464
10107,20060216,-0.002604,0.007797
10107,20060217,-0.004103,-0.000569
10107,20060221,-0.005993,-0.002572
10107,20060222,0.006782,0.006635
10107,20060223,-0.002245,-0.002801
10107,20060224,-0.001125,0.00234
10107,20060227,0.015772,0.003461
10107,20060228,-0.006654,-0.009851
10107,20060301,0.010048,0.009403
10107,20060302,-0.006264,-0.000446
10107,20060303,-0.001483,-0.001259
10107,20060306,-0.000743,-0.007394
10107,20060307,0.005574,-0.005324
10107,20060308,0.007021,0.000706
10107,20060309,-0.009174,-0.004218
10107,20060310,0.006296,0.007391
10107,20060313,-0.002208,0.002781
10107,20060314,0.004426,0.010218
10107,20060315,0.004774,0.005302
10107,20060316,-0.003289,0.00169
10107,20060317,0.008434,0.001371
10107,20060320,0.014182,-0.001419
10107,20060321,-0.005378,-0.006707
10107,20060322,-0.021269,0.005975
10107,20060323,-0.01105,-0.00128
10107,20060324,0.005959,0.002587
10107,20060327,0,-0.000986
10107,20060328,-0.004073,-0.005286
10107,20060329,0.004461,0.009236
10107,20060330,0.007772,-0.000607
10107,20060331,-0.000735,-0.002623
10107,20060403,0.012863,0.00084
10107,20060404,0.002903,0.005597
10107,20060405,0.003618,0.004926
10107,20060406,-0.006489,-0.000824
10107,20060407,-0.011248,-0.009975
10107,20060410,0.001468,0.000102
10107,20060411,-0.005863,-0.008224
10107,20060412,0.00258,0.001733
10107,20060413,-0.004779,0.001241
10107,20060417,-0.008496,-0.0015
10107,20060418,0.014158,0.017371
10107,20060419,-0.00698,0.004288
10107,20060420,0,-0.000819
10107,20060421,0.004439,0.000195
10107,20060424,-0.001473,-0.002943
10107,20060425,0,-0.004011
10107,20060426,-0.000369,0.002142
10107,20060427,0.005535,0.001846
10107,20060428,-0.113761,0.001336
10107,20060501,0.005797,-0.003282
10107,20060502,-0.011527,0.006043
10107,20060503,-0.034985,-0.003151
10107,20060504,0.011653,0.003973
10107,20060505,0.015358,0.010548
10107,20060508,-0.002941,-0.000123
10107,20060509,-0.004635,0.000885
10107,20060510,0.006351,-0.001461
10107,20060511,-0.023138,-0.013541
10107,20060512,-0.002153,-0.012832
10107,20060515,0.003021,-0.0011
10107,20060516,-0.006047,-0.001032
10107,20060517,-0.012169,-0.017065
10107,20060518,0.004399,-0.007167
10107,20060519,-0.011827,0.004179
10107,20060522,0.014184,-0.006254
10107,20060523,-0.003933,-0.00345
10107,20060524,0.031154,-0.00025
10107,20060525,0.010213,0.013913
10107,20060526,-0.000842,0.00631
10107,20060530,-0.02403,-0.015231
10107,20060531,-0.021598,0.009342
10107,20060601,0.007506,0.012582
10107,20060602,-0.002629,0.002586
10107,20060605,-0.011424,-0.018876
10107,20060606,-0.016444,-0.003564
10107,20060607,-0.004067,-0.006568
10107,20060608,0.003176,-0.00111
10107,20060609,-0.008593,-0.003265
10107,20060612,-0.00958,-0.014844
10107,20060613,-0.009212,-0.013068
10107,20060614,0.017201,0.005106
10107,20060615,0.008684,0.023862
10107,20060616,0.001359,-0.004456
10107,20060619,0.020362,-0.01017
10107,20060620,0.000443,-0.000521
10107,20060621,0.02305,0.011787
10107,20060622,-0.008666,-0.00487
10107,20060623,-0.016608,0.000925
10107,20060626,0.014222,0.005541
10107,20060627,0.001753,-0.009672
10107,20060628,0.013123,0.004933
10107,20060629,0.013394,0.023617
10107,20060630,-0.007252,0.001019
10107,20060703,0.017167,0.00791
10107,20060705,-0.014768,-0.008495
10107,20060706,0.005567,0.002203
10107,20060707,-0.007666,-0.00751
10107,20060710,0.008584,0.000428
10107,20060711,-0.017021,0.004159
10107,20060712,-0.019913,-0.010937
10107,20060713,-0.016784,-0.014147
10107,20060714,0.001348,-0.005288
10107,20060717,0.008524,-0.003577
10107,20060718,0.011566,0.001632
10107,20060719,0.029024,0.019847
10107,20060720,-0.023504,-0.011006
10107,20060721,0.044639,-0.008938
10107,20060724,0.005446,0.01772
10107,20060725,0.009167,0.00759
10107,20060726,0.006193,0.000334
10107,20060727,-0.020517,-0.005474
10107,20060728,0.01592,0.013052
10107,20060731,-0.007835,-0.000515
10107,20060801,-0.002909,-0.005262
10107,20060802,0.012922,0.006701
10107,20060803,-0.003704,0.002366
10107,20060804,0.003304,-0.001168
10107,20060807,-0.002882,-0.003005
10107,20060808,0.004955,-0.0039
10107,20060809,0.004108,-0.004163
10107,20060810,0.000818,0.003938
10107,20060811,-0.001226,-0.004553
10107,20060814,0.004093,0.000695
10107,20060815,0.007338,0.014923
10107,20060816,0.003249,0.009374
10107,20060817,0,0.001454
10107,20060818,0.04413,0.002967
10107,20060821,0.012796,-0.003122
10107,20060822,-0.019142,0.001258
10107,20060823,0.001952,-0.005157
10107,20060824,0.002727,0.001258
10107,20060825,0.004274,-0.000295
10107,20060828,0.003868,0.005566
10107,20060829,-0.004239,0.00302
10107,20060830,-0.001548,0.001339
10107,20060831,-0.003876,0.000893
10107,20060901,0.005447,0.005057
10107,20060905,-0.008901,0.002566
10107,20060906,0,-0.01147
10107,20060907,-0.007029,-0.00538
10107,20060908,0.006685,0.002436
10107,20060911,0.012109,-0.001583
10107,20060912,0.000772,0.011412
10107,20060913,0.001928,0.005111
10107,20060914,0.013472,-0.002191
10107,20060915,0.019749,0.002145
10107,20060918,-0.002235,0.001525
10107,20060919,0.002613,-0.003259
10107,20060920,0.011914,0.005182
10107,20060921,-0.010302,-0.004422
10107,20060922,-0.008922,-0.003776
10107,20060925,0.010878,0.007919
10107,20060926,0.009276,0.007255
10107,20060927,0.008824,0.002109
10107,20060928,-0.001458,0.001864
10107,20060929,-0.001825,-0.002992
10107,20061002,0.000366,-0.00389
10107,20061003,0.000366,-0.0004
10107,20061004,0.020826,0.012364
10107,20061005,-0.000716,0.005071
10107,20061006,-0.001791,-0.003112
10107,20061009,-0.005382,0.00216
10107,20061010,-0.001082,0.002248
10107,20061011,-0.005417,-0.003594
10107,20061012,0.024691,0.010567
10107,20061013,0.005315,0.003339
10107,20061016,0.00282,0.004358
10107,20061017,-0.000352,-0.004577
10107,20061018,0.002813,0.001014
10107,20061019,-0.008065,0.002377
10107,20061020,0.004949,-0.000417
10107,20061023,0.000703,0.005426
10107,20061024,-0.005975,0.000821
10107,20061025,0.001061,0.004349
10107,20061026,0.001413,0.006479
10107,20061027,-0.000353,-0.008195
10107,20061030,0.006704,0.000326
10107,20061031,0.006309,0.000053
10107,20061101,0.003483,-0.008974
10107,20061102,-0.001388,-0.000127
10107,20061103,-0.00139,-0.000318
10107,20061106,0.003829,0.011516
10107,20061107,0.003814,0.001812
10107,20061108,0.001036,0.003354
10107,20061109,0.009662,-0.004636
10107,20061110,-0.000684,0.00215
10107,20061113,0.003762,0.002259
10107,20061114,-0.000733,0.006922
10107,20061115,-0.003712,0.004006
10107,20061116,0.012019,0.001141
10107,20061117,-0.002375,0.000213
10107,20061120,0.016667,0.000481
10107,20061121,0.001004,0.003124
10107,20061122,0,0.003
10107,20061124,-0.005348,-0.001902
10107,20061127,-0.009409,-0.014736
10107,20061128,-0.003053,0.00304
10107,20061129,0.006125,0.009667
10107,20061130,-0.007102,0.001697
10107,20061201,-0.008174,-0.002828
10107,20061204,0.007212,0.009987
10107,20061205,-0.006819,0.003863
10107,20061206,-0.004806,-0.001078
10107,20061207,-0.004829,-0.003428
10107,20061208,0.019064,0.001163
10107,20061211,0.004762,0.001968
10107,20061212,-0.003724,-0.002013
10107,20061213,0.004077,0.001186
10107,20061214,0.017597,0.00768
10107,20061215,0.003991,0.000017
10107,20061218,-0.009937,-0.004983
10107,20061219,0.003346,0.00187
10107,20061220,0.003334,-0.000628
10107,20061221,-0.003656,-0.003812
10107,20061222,-0.011341,-0.004542
10107,20061226,0.011808,0.004325
10107,20061227,0.001,0.007786
10107,20061228,-0.001332,-0.001043
10107,20061229,-0.004003,-0.004518
10107,20070103,0,-0.001341
10107,20070104,-0.001675,0.000549
10107,20070105,-0.005703,-0.00728
10107,20070108,0.009784,0.002574
10107,20070109,0.001002,0.000001
10107,20070110,-0.010013,0.002088
10107,20070111,0.035064,0.007321
10107,20070112,0.016612,0.006137
10107,20070116,-0.001602,0.000306
10107,20070117,-0.001926,-0.000607
10107,20070118,-0.003215,-0.004679
10107,20070119,0.003548,0.004336
10107,20070122,-0.012536,-0.005374
10107,20070123,0.000651,0.005209
10107,20070124,0.011386,0.008796
10107,20070125,-0.020585,-0.010737
10107,20070126,0.004926,0.000083
10107,20070129,-0.002288,0.000142
10107,20070130,-0.001638,0.005761
10107,20070131,0.012467,0.006367
10107,20070201,-0.009721,0.006256
10107,20070202,-0.012107,0.001257
10107,20070205,-0.019212,-0.000607
10107,20070206,-0.003377,0.001504
10107,20070207,-0.004744,0.002183
10107,20070208,-0.003745,-0.000425
10107,20070209,-0.009569,-0.006908
10107,20070212,-0.00138,-0.003886
10107,20070213,0.006565,0.008045
10107,20070214,0.012745,0.007233
10107,20070215,0.002041,0.001732
10107,20070216,-0.02444,0.000508
10107,20070220,0.003132,0.003563
10107,20070221,0.018037,-0.000295
10107,20070222,0.001363,-0.000387
10107,20070223,-0.016672,-0.002572
10107,20070226,0.005882,-0.001261
10107,20070227,-0.04128,-0.034095
10107,20070228,0.010764,0.004731
10107,20070301,-0.00284,-0.002834
10107,20070302,-0.011748,-0.012461
10107,20070305,-0.007568,-0.011988
10107,20070306,0.010167,0.016718
10107,20070307,-0.007905,-0.001346
10107,20070308,-0.010503,0.007234
10107,20070309,-0.001098,0.001627
10107,20070312,0.005497,0.003137
10107,20070313,-0.026239,-0.020146
10107,20070314,0.025449,0.00542
10107,20070315,-0.00438,0.004776
10107,20070316,0.001833,-0.003604
10107,20070319,0.018295,0.011052
10107,20070320,0.000359,0.006796
10107,20070321,0.024425,0.016759
10107,20070322,-0.008766,-0.00014
10107,20070323,-0.008843,0.001712
10107,20070326,0.007138,0.000561
10107,20070327,-0.017718,-0.005698
10107,20070328,-0.002886,-0.007002
10107,20070329,0.00398,0.003519
10107,20070330,0.004324,-0.00038
10107,20070402,-0.004665,0.003036
10107,20070403,0.004686,0.008906
10107,20070404,0.022605,0.001482
10107,20070405,0.001754,0.003632
10107,20070409,0.000701,0.00058
10107,20070410,-0.00595,0.002699
10107,20070411,-0.010211,-0.005869
10107,20070412,0.015297,0.006385
10107,20070413,0.002453,0.003734
10107,20070416,0.004194,0.010488
10107,20070417,0.004177,0.001034
10107,20070418,-0.008666,0.000315
10107,20070419,0.003147,-0.002808
10107,20070420,0.011502,0.009337
10107,20070423,-0.00827,-0.001727
10107,20070424,0.000347,-0.000739
10107,20070425,0.006947,0.009478
10107,20070426,0.003794,-0.000599
10107,20070427,0.035052,-0.000785
10107,20070430,-0.005976,-0.009264
10107,20070501,0.015364,0.001747
10107,20070502,0.006908,0.008272
10107,20070503,0.011761,0.003887
10107,20070504,-0.013239,0.002886
10107,20070507,0.004908,0.002606
10107,20070508,0.001303,-0.001398
10107,20070509,0.000972,0.003688
10107,20070510,-0.006494,-0.013746
10107,20070511,0.010137,0.010361
10107,20070514,0.00259,-0.002696
10107,20070515,0.000969,-0.001857
10107,20070516,0.005502,0.007348
10107,20070517,-0.002897,-0.000505
10107,20070518,-0.004842,0.006773
10107,20070521,0.007136,0.003247
10107,20070522,-0.011594,0.000927
10107,20070523,-0.003584,-0.000935
10107,20070524,-0.013407,-0.011302
10107,20070525,0.010275,0.006385
10107,20070529,0.010171,0.003041
10107,20070530,0.010393,0.008239
10107,20070531,-0.013497,0.001602
10107,20070601,-0.003262,0.005134
10107,20070604,0.004086,0.002104
10107,20070605,-0.004395,-0.005315
10107,20070606,-0.009483,-0.009351
10107,20070607,-0.02212,-0.018094
10107,20070608,0.014517,0.010774
10107,20070611,-0.000998,0.001122
10107,20070612,-0.005663,-0.010815
10107,20070613,0.01809,0.014155
10107,20070614,0.004278,0.005361
10107,20070615,-0.000983,0.007409
10107,20070618,0.000656,-0.000892
10107,20070619,-0.001639,0.001782
10107,20070620,-0.014773,-0.012701
10107,20070621,0.006998,0.005397
10107,20070622,-0.024156,-0.010743
10107,20070625,0,-0.004819
10107,20070626,0.001017,-0.004005
10107,20070627,0.011856,0.009329
10107,20070628,-0.001339,0.000736
10107,20070629,-0.012068,-0.000734
10107,20070702,0.009162,0.011414
10107,20070703,0.009415,0.003442
10107,20070705,-0.000999,0.001211
10107,20070706,-0.000667,0.004463
10107,20070709,-0.003337,0.00155
10107,20070710,-0.018078,-0.01358
10107,20070711,0.005455,0.005066
10107,20070712,0.019668,0.017516
10107,20070713,-0.008314,0.003168
10107,20070716,0.007042,-0.003057
10107,20070717,0.024972,-0.00006
10107,20070718,0.004552,-0.001555
10107,20070719,0.019082,0.004848
10107,20070720,-0.011108,-0.011679
10107,20070723,0.000963,0.003044
10107,20070724,-0.012504,-0.020135
10107,20070725,-0.002922,0.002693
10107,20070726,-0.023771,-0.023846
10107,20070727,-0.019676,-0.014738
10107,20070730,0.000337,0.009289
10107,20070731,-0.013946,-0.01015
10107,20070801,0.010693,0.004112
10107,20070802,0.007509,0.005963
10107,20070803,-0.018967,-0.025935
10107,20070806,0.020024,0.018038
10107,20070807,0.000338,0.006566
10107,20070808,0.015228,0.015589
10107,20070809,-0.023333,-0.026888
10107,20070810,-0.020137,-0.000468
10107,20070813,-0.002786,-0.000552
10107,20070814,-0.009081,-0.019069
10107,20070815,-0.006013,-0.015662
10107,20070816,-0.01032,0.001836
10107,20070817,0.015822,0.024422
10107,20070820,0.000354,0.001602
10107,20070821,-0.006723,0.002142
10107,20070822,0.005344,0.013025
10107,20070823,0.002835,-0.001601
10107,20070824,0.018021,0.012342
10107,20070827,-0.011107,-0.008301
10107,20070828,-0.019656,-0.023436
10107,20070829,0.02363,0.02181
10107,20070830,-0.004897,-0.003806
10107,20070831,0.009842,0.012311
10107,20070904,0.002785,0.011098
10107,20070905,-0.011454,-0.010086
10107,20070906,0.015098,0.004427
10107,20070907,-0.016257,-0.016254
10107,20070910,0.001406,-0.002888
10107,20070911,0.015801,0.01352
10107,20070912,0,0.000224
10107,20070913,0.00795,0.007405
10107,20070914,-0.004115,0.001263
10107,20070917,-0.010847,-0.005818
10107,20070918,0.007137,0.029301
10107,20070919,-0.008987,0.005783
10107,20070920,-0.008716,-0.0052
10107,20070921,0.008086,0.004915
10107,20070924,0.015012,-0.004481
10107,20070925,0.016503,-0.000427
10107,20070926,-0.002026,0.005498
10107,20070927,-0.000339,0.005353
10107,20070928,-0.001017,-0.002677
10107,20071001,0.010526,0.013738
10107,20071002,-0.002355,0.000502
10107,20071003,-0.008333,-0.005159
10107,20071004,0.008743,0.002717
10107,20071005,0.004376,0.011826
10107,20071008,0,-0.003017
10107,20071009,0.00871,0.008045
10107,20071010,0.004322,-0.000231
10107,20071011,-0.010586,-0.005185
10107,20071012,0.008693,0.005336
10107,20071015,-0.004309,-0.008599
10107,20071016,0.009321,-0.007017
10107,20071017,0.025066,0.002869
10107,20071018,0.002574,0.00042
10107,20071019,-0.031771,-0.024612
10107,20071022,0.011269,0.003268
10107,20071023,0.012783,0.010255
10107,20071024,0.011327,-0.003247
10107,20071025,0.02368,-0.001016
10107,20071026,0.09503,0.013829
10107,20071029,-0.013132,0.005389
10107,20071030,0.028927,-0.006906
10107,20071031,0.034861,0.013209
10107,20071101,0.006792,-0.025911
10107,20071102,0,0.002055
10107,20071105,-0.008905,-0.006623
10107,20071106,-0.008712,0.012843
10107,20071107,-0.024444,-0.026918
10107,20071108,-0.021959,-0.000583
10107,20071109,-0.029073,-0.01507
10107,20071112,-0.010376,-0.01404
10107,20071113,0.03565,0.027929
10107,20071114,-0.01538,-0.005817
10107,20071115,-0.00501,-0.014115
10107,20071116,0.009775,0.004613
10107,20071119,-0.003813,-0.018721
10107,20071120,0.018257,0.003985
10107,20071121,-0.010122,-0.01529
10107,20071123,-0.003506,0.016355
10107,20071126,-0.033421,-0.020474
10107,20071127,0.00273,0.012209
10107,20071128,0.019359,0.029438
10107,20071129,-0.003264,-0.000341
10107,20071130,0.000298,0.007119
10107,20071203,-0.020238,-0.005535
10107,20071204,-0.004556,-0.007236
10107,20071205,0.042112,0.014462
10107,20071206,0.011713,0.015755
10107,20071207,-0.000579,-0.000141
10107,20071210,0.006661,0.00779
10107,20071211,-0.018987,-0.025459
10107,20071212,0.010851,0.005626
10107,20071213,0.021758,-0.000812
10107,20071214,0.002555,-0.013346
10107,20071217,-0.026055,-0.015939
10107,20071218,0.010177,0.006321
10107,20071219,0.001439,-0.000333
10107,20071220,0.020983,0.006291
10107,20071221,0.015203,0.017148
10107,20071224,0.01442,0.009142
10107,20071226,0.00082,0.001502
10107,20071227,-0.017482,-0.013572
10107,20071228,0.00417,0.002034
10107,20071231,-0.014396,-0.006521
10107,20080102,-0.010674,-0.011928
10107,20080103,0.004259,-0.000972
10107,20080104,-0.02799,-0.025749
10107,20080107,0.00669,0.00016
10107,20080108,-0.033516,-0.01718
10107,20080109,0.029596,0.009941
10107,20080110,-0.003194,0.008475
10107,20080111,-0.012234,-0.013892
10107,20080114,0.014155,0.010457
10107,20080115,-0.01134,-0.02471
10107,20080116,-0.022647,-0.006518
10107,20080117,-0.003611,-0.027878
10107,20080118,-0.00302,-0.005722
10107,20080122,-0.0309,-0.009305
10107,20080123,-0.001876,0.019942
10107,20080124,0.04134,0.012527
10107,20080125,-0.009323,-0.013059
10107,20080128,-0.006679,0.017216
10107,20080129,-0.003668,0.006451
10107,20080130,-0.01227,-0.005331
10107,20080131,0.012422,0.014999
10107,20080201,-0.065957,0.016028
10107,20080204,-0.008532,-0.00905
10107,20080205,-0.037098,-0.030807
10107,20080206,-0.01892,-0.008027
10107,20080207,-0.014025,0.007751
10107,20080208,0.015647,-0.002049
10107,20080211,-0.012255,0.005794
10107,20080212,0.004608,0.006212
10107,20080213,0.021877,0.014452
10107,20080214,-0.015884,-0.013291
10107,20080215,-0.002807,-0.0005
10107,20080219,-0.004926,0.000511
10107,20080220,0.001775,0.008955
10107,20080221,-0.004252,-0.0119
10107,20080222,-0.014947,0.006765
10107,20080225,0.00578,0.015137
10107,20080226,0.019397,0.008213
10107,20080227,-0.004228,-0.000825
10107,20080228,-0.011677,-0.00774
10107,20080229,-0.02614,-0.026226
10107,20080303,-0.007717,-0.000487
10107,20080304,0.02223,-0.004685
10107,20080305,0.019206,0.006881
10107,20080306,-0.019556,-0.022068
10107,20080307,0.010881,-0.008769
10107,20080310,0.006458,-0.018334
10107,20080311,0.04385,0.035832
10107,20080312,-0.0222,-0.007036
10107,20080313,-0.000349,0.00737
10107,20080314,-0.023061,-0.020003
10107,20080317,0.01216,-0.015
10107,20080318,0.039576,0.039786
10107,20080319,-0.027192,-0.026004
10107,20080320,0.019567,0.021382
10107,20080324,-0.000343,0.017601
10107,20080325,-0.001028,0.005643
10107,20080326,-0.019904,-0.006465
10107,20080327,-0.017857,-0.010248
10107,20080328,-0.004991,-0.008021
10107,20080331,0.01684,0.005375
10107,20080401,0.039461,0.032292
10107,20080402,-0.011522,0.000312
10107,20080403,-0.005487,0.002648
10107,20080404,0.005517,0.001953
10107,20080407,0,0.001668
10107,20080408,-0.01406,-0.003153
10107,20080409,0.00487,-0.009038
10107,20080410,0.007615,0.00563
10107,20080411,-0.028513,-0.019662
10107,20080414,-0.007779,-0.002561
10107,20080415,0.006771,0.005081
10107,20080416,0.024779,0.024173
10107,20080417,0.009326,-0.001138
10107,20080418,0.026694,0.016711
10107,20080421,0.014,-0.000599
10107,20080422,-0.005588,-0.009266
10107,20080423,0.039669,0.001061
10107,20080424,0.011129,0.005218
10107,20080425,-0.06195,0.006955
10107,20080428,-0.02816,0.000249
10107,20080429,-0.012073,-0.005595
10107,20080430,-0.00419,-0.001667
10107,20080501,0.030856,0.014671
10107,20080502,-0.005442,0.003265
10107,20080505,-0.005472,-0.002679
10107,20080506,0.021321,0.008464
10107,20080507,-0.016498,-0.015863
10107,20080508,0.002054,0.004569
10107,20080509,0.0041,-0.004566
10107,20080512,0.020415,0.011032
10107,20080513,-0.003334,0.000796
10107,20080514,0.005037,0.003068
10107,20080515,0.017377,0.011114
10107,20080516,-0.01511,0.002361
10107,20080519,-0.017673,-0.000217
10107,20080520,-0.023761,-0.00597
10107,20080521,-0.017733,-0.015429
10107,20080522,0.007788,0.002919
10107,20080523,-0.014752,-0.011576
10107,20080527,0.013904,0.004965
10107,20080528,-0.009142,0.005767
10107,20080529,0.004613,0.004473
10107,20080530,0.000353,0.003238
10107,20080602,-0.018362,-0.009021
10107,20080603,-0.017626,-0.00481
10107,20080604,0.008422,-0.000829
10107,20080605,0.027596,0.02031
10107,20080606,-0.028622,-0.02678
10107,20080609,0.008003,-0.000556
10107,20080610,0.006496,-0.004885
10107,20080611,-0.027608,-0.015271
10107,20080612,0.041298,0.001507
10107,20080613,0.029391,0.0148
10107,20080616,-0.004816,0.003243
10107,20080617,-0.004494,-0.004028
10107,20080618,-0.011806,-0.008326
10107,20080619,0.016514,0.002436
10107,20080620,-0.024196,-0.017501
10107,20080623,-0.00921,-0.000853
10107,20080624,-0.008581,-0.006266
10107,20080625,0.022358,0.006217
10107,20080626,-0.021164,-0.02629
10107,20080627,-0.004324,-0.002558
10107,20080630,-0.004343,-0.001058
10107,20080701,-0.023264,0.001902
10107,20080702,-0.036844,-0.021051
10107,20080703,0.003864,-0.002415
10107,20080707,0.001925,-0.008619
10107,20080708,-0.006915,0.017116
10107,20080709,-0.023985,-0.019457
10107,20080710,0.00872,0.007589
10107,20080711,-0.007859,-0.008334
10107,20080714,-0.00396,-0.008309
10107,20080715,0.039761,-0.011503
10107,20080716,0.042447,0.024191
10107,20080717,0.009538,0.009713
10107,20080718,-0.06032,0.000329
10107,20080721,-0.008507,0.003942
10107,20080722,0.00624,0.011246
10107,20080723,0.024419,0.001858
10107,20080724,-0.037457,-0.024439
10107,20080725,0.028302,0.005608
10107,20080728,-0.025229,-0.016602
10107,20080729,0.023922,0.021381
10107,20080730,0.004596,0.016603
10107,20080731,-0.019443,-0.01176
10107,20080801,-0.010886,-0.005152
10107,20080804,-0.006289,-0.013357
10107,20080805,0.036788,0.024693
10107,20080806,0.030904,0.005708
10107,20080807,0.013694,-0.016846
10107,20080808,0.027017,0.019376
10107,20080811,-0.008176,0.006778
10107,20080812,0.007885,-0.009663
10107,20080813,-0.007468,-0.000081
10107,20080814,0,0.005169
10107,20080815,-0.003583,0.001455
10107,20080818,-0.004315,-0.013482
10107,20080819,-0.00939,-0.008916
10107,20080820,-0.001098,0.006839
10107,20080821,-0.004031,0.0032
10107,20080822,0.024283,0.009622
10107,20080825,-0.006466,-0.018625
10107,20080826,-0.0141,0.003569
10107,20080827,0.010634,0.009592
10107,20080828,0.013788,0.014383
10107,20080829,-0.023264,-0.011747
10107,20080902,-0.006962,-0.006929
10107,20080903,-0.00738,-0.002954
10107,20080904,-0.020446,-0.028943
10107,20080905,-0.026565,0.003888
10107,20080908,0.018324,0.014845
10107,20080909,-0.000766,-0.035051
10107,20080910,0.013027,0.008601
10107,20080911,0.034039,0.011118
10107,20080912,0.010241,0.005236
10107,20080915,-0.028965,-0.045845
10107,20080916,-0.030947,0.015397
10107,20080917,-0.054636,-0.045709
10107,20080918,0.028083,0.044268
10107,20080919,-0.003959,0.046003
10107,20080922,0.009539,-0.036985
10107,20080923,0.001575,-0.015608
10107,20080924,0.011006,-0.003315
10107,20080925,0.034603,0.016556
10107,20080926,0.029688,-0.001893
10107,20080929,-0.087226,-0.082873
10107,20080930,0.067173,0.046871
10107,20081001,-0.007868,-0.005746
10107,20081002,-0.008686,-0.045695
10107,20081003,0.002667,-0.014349
10107,20081006,-0.053571,-0.042487
10107,20081007,-0.067443,-0.058259
10107,20081008,-0.00947,-0.011607
10107,20081009,-0.030856,-0.073284
10107,20081010,-0.035874,-0.011958
10107,20081013,0.186047,0.115211
10107,20081014,-0.054902,-0.008919
10107,20081015,-0.059751,-0.090009
10107,20081016,0.06752,0.039806
10107,20081017,-0.010748,-0.002274
10107,20081020,0.033013,0.04657
10107,20081021,-0.055016,-0.031452
10107,20081022,-0.078339,-0.059227
10107,20081023,0.036693,0.00086
10107,20081024,-0.016129,-0.033297
10107,20081027,-0.035519,-0.037059
10107,20081028,0.090652,0.095507
10107,20081029,-0.004329,0.001489
10107,20081030,-0.016087,0.031836
10107,20081031,-0.013257,0.01829
10107,20081103,0.012987,-0.000663
10107,20081104,0.04023,0.038929
10107,20081105,-0.061623,-0.050746
